 written on  3Apr2025 at 10:23:10 
           2
         361
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1    1    1    1    1    1    1    1    1    1    1    1    1    1    1
    1
    5    3    0    1    2   -0.000034   -0.000000
    5    3    0    2    2    0.000572   -0.000000
    5    4    0    1    1   -0.000304    0.000000
    5    4    0    2    1   -0.000194    0.000000
    5    4    0    1    2   -0.000187   -0.000000
    5    4    0    2    2   -0.000304   -0.000000
    5    5    0    1    1    0.000071   -0.000000
    5    5    0    2    1    0.000099    0.000000
    5    5    0    1    2    0.000099    0.000000
    5    5    0    2    2    0.000071    0.000000
    5    6    0    1    1   -0.000171   -0.000000
    5    6    0    2    1    0.000086   -0.000000
    5    6    0    1    2   -0.000017   -0.000000
    5    6    0    2    2   -0.000171    0.000000
    5    7    0    1    1   -0.000048    0.000000
    5    7    0    2    1   -0.000099   -0.000000
    5    7    0    1    2    0.000141   -0.000000
    5    7    0    2    2   -0.000048   -0.000000
    5    8    0    1    1   -0.000151   -0.000000
    5    8    0    2    1   -0.000063    0.000000
    5    8    0    1    2    0.000081   -0.000000
    5    8    0    2    2   -0.000151    0.000000
    5    9    0    1    1    0.000005   -0.000000
    5    9    0    2    1    0.000201    0.000000
    5    9    0    1    2    0.000155   -0.000000
    5    9    0    2    2    0.000005    0.000000
    5   10    0    1    1   -0.000006   -0.000000
    5   10    0    2    1   -0.000006    0.000000
    5   10    0    1    2   -0.000117   -0.000000
    5   10    0    2    2   -0.000006    0.000000
    5   11    0    1    1    0.000170    0.000000
    5   11    0    2    1   -0.000204   -0.000000
    5   11    0    1    2   -0.000017    0.000000
    5   11    0    2    2    0.000170   -0.000000
    6   -6    0    1    1    0.000190   -0.000000
    6   -6    0    2    1   -0.000375   -0.000000
    6   -6    0    1    2   -0.000076    0.000000
    6   -6    0    2    2    0.000190    0.000000
    6   -5    0    1    1    0.000170   -0.000000
    6   -5    0    2    1   -0.000127    0.000000
    6   -5    0    1    2   -0.000117    0.000000
    6   -5    0    2    2    0.000170    0.000000
    6   -4    0    1    1    0.000097   -0.000000
    6   -4    0    2    1   -0.000094   -0.000000
    6   -4    0    1    2   -0.000158   -0.000000
    6   -4    0    2    2    0.000097    0.000000
    6   -3    0    1    1    0.000051   -0.000000
    6   -3    0    2    1    0.000068   -0.000000
    6   -3    0    1    2    0.000107   -0.000000
    6   -3    0    2    2    0.000051    0.000000
    6   -2    0    1    1    0.000048    0.000000
    6   -2    0    2    1    0.000112    0.000000
    6   -2    0    1    2   -0.000006   -0.000000
    6   -2    0    2    2    0.000048   -0.000000
    6   -1    0    1    1   -0.000057   -0.000000
    6   -1    0    2    1   -0.000126   -0.000000
    6   -1    0    1    2    0.000009    0.000000
    6   -1    0    2    2   -0.000057    0.000000
    6    0    0    1    1    0.000075    0.000000
    6    0    0    2    1   -0.000024   -0.000000
    6    0    0    1    2    0.000086   -0.000000
    6    0    0    2    2    0.000075   -0.000000
    6    1    0    1    1   -0.000171   -0.000000
    6    1    0    2    1    0.000009    0.000000
    6    1    0    1    2    0.000069   -0.000000
    6    1    0    2    2   -0.000171    0.000000
    6    2    0    1    1    0.000054   -0.000000
    6    2    0    2    1   -0.000017    0.000000
    6    2    0    1    2    0.000087    0.000000
    6    2    0    2    2    0.000054    0.000000
    6    3    0    1    1   -0.000307   -0.000000
    6    3    0    2    1    0.000053   -0.000000
    6    3    0    1    2    0.000087    0.000000
    6    3    0    2    2   -0.000307    0.000000
    6    4    0    1    1    0.000054   -0.000000
    6    4    0    2    1    0.000053   -0.000000
    6    4    0    1    2    0.000069   -0.000000
    6    4    0    2    2    0.000054    0.000000
    6    5    0    1    1   -0.000171    0.000000
    6    5    0    2    1   -0.000017    0.000000
    6    5    0    1    2    0.000086   -0.000000
    6    5    0    2    2   -0.000171   -0.000000
    6    6    0    1    1    0.000075    0.000000
    6    6    0    2    1    0.000009    0.000000
    6    6    0    1    2    0.000009    0.000000
    6    6    0    2    2    0.000075   -0.000000
    6    7    0    1    1   -0.000057   -0.000000
    6    7    0    2    1   -0.000024   -0.000000
    6    7    0    1    2   -0.000006   -0.000000
    6    7    0    2    2   -0.000057    0.000000
    6    8    0    1    1    0.000048    0.000000
    6    8    0    2    1   -0.000127   -0.000000
    6    8    0    1    2    0.000107   -0.000000
    6    8    0    2    2    0.000048   -0.000000
    6    9    0    1    1    0.000051   -0.000000
    6    9    0    2    1    0.000112   -0.000000
    6    9    0    1    2   -0.000158   -0.000000
    6    9    0    2    2    0.000051    0.000000
    6   10    0    1    1    0.000097    0.000000
    6   10    0    2    1    0.000068   -0.000000
    6   10    0    1    2   -0.000117    0.000000
    6   10    0    2    2    0.000097   -0.000000
    6   11    0    1    1    0.000170   -0.000000
    6   11    0    2    1   -0.000094   -0.000000
    6   11    0    1    2   -0.000076    0.000000
    6   11    0    2    2    0.000170    0.000000
    6   12    0    1    1    0.000190    0.000000
    6   12    0    2    1   -0.000127   -0.000000
    6   12    0    1    2   -0.000074    0.000000
    6   12    0    2    2    0.000190   -0.000000
    7   -5    0    1    1   -0.000038    0.000000
    7   -5    0    2    1   -0.000127   -0.000000
    7   -5    0    1    2   -0.000017    0.000000
    7   -5    0    2    2   -0.000038   -0.000000
    7   -4    0    1    1    0.000127    0.000000
    7   -4    0    2    1    0.000025   -0.000000
    7   -4    0    1    2   -0.000176    0.000000
    7   -4    0    2    2    0.000127   -0.000000
    7   -3    0    1    1   -0.000040    0.000000
    7   -3    0    2    1   -0.000013    0.000000
    7   -3    0    1    2   -0.000123    0.000000
    7   -3    0    2    2   -0.000040   -0.000000
    7   -2    0    1    1   -0.000223   -0.000000
    7   -2    0    2    1    0.000166   -0.000000
    7   -2    0    1    2    0.000061   -0.000000
    7   -2    0    2    2   -0.000223    0.000000
    7   -1    0    1    1    0.000061    0.000000
    7   -1    0    2    1    0.000155   -0.000000
    7   -1    0    1    2   -0.000234    0.000000
    7   -1    0    2    2    0.000061   -0.000000
    7    0    0    1    1   -0.000071   -0.000000
    7    0    0    2    1   -0.000148   -0.000000
    7    0    0    1    2   -0.000024    0.000000
    7    0    0    2    2   -0.000071    0.000000
    7    1    0    1    1   -0.000057    0.000000
    7    1    0    2    1   -0.000234   -0.000000
    7    1    0    1    2   -0.000099   -0.000000
    7    1    0    2    2   -0.000057   -0.000000
    7    2    0    1    1   -0.000048    0.000000
    7    2    0    2    1   -0.000006   -0.000000
    7    2    0    1    2    0.000211    0.000000
    7    2    0    2    2   -0.000048   -0.000000
    7    3    0    1    1   -0.000177    0.000000
    7    3    0    2    1    0.000141    0.000000
    7    3    0    1    2    0.000212    0.000000
    7    3    0    2    2   -0.000177   -0.000000
    7    4    0    1    1   -0.000177    0.000000
    7    4    0    2    1   -0.000084    0.000000
    7    4    0    1    2    0.000211   -0.000000
    7    4    0    2    2   -0.000177   -0.000000
    7    5    0    1    1   -0.000048    0.000000
    7    5    0    2    1    0.000141    0.000000
    7    5    0    1    2   -0.000099   -0.000000
    7    5    0    2    2   -0.000048   -0.000000
    7    6    0    1    1   -0.000057   -0.000000
    7    6    0    2    1   -0.000006    0.000000
    7    6    0    1    2   -0.000024    0.000000
    7    6    0    2    2   -0.000057    0.000000
    7    7    0    1    1   -0.000071    0.000000
    7    7    0    2    1   -0.000234   -0.000000
    7    7    0    1    2   -0.000234    0.000000
    7    7    0    2    2   -0.000071   -0.000000
    7    8    0    1    1    0.000061   -0.000000
    7    8    0    2    1   -0.000147    0.000000
    7    8    0    1    2    0.000061    0.000000
    7    8    0    2    2    0.000061    0.000000
    7    9    0    1    1   -0.000223    0.000000
    7    9    0    2    1    0.000155   -0.000000
    7    9    0    1    2   -0.000123    0.000000
    7    9    0    2    2   -0.000223   -0.000000
    7   10    0    1    1   -0.000040   -0.000000
    7   10    0    2    1    0.000166   -0.000000
    7   10    0    1    2   -0.000176    0.000000
    7   10    0    2    2   -0.000040    0.000000
    7   11    0    1    1    0.000127    0.000000
    7   11    0    2    1   -0.000013   -0.000000
    7   11    0    1    2   -0.000017    0.000000
    7   11    0    2    2    0.000127   -0.000000
    7   12    0    1    1   -0.000038   -0.000000
    7   12    0    2    1    0.000025    0.000000
    7   12    0    1    2   -0.000074    0.000000
    7   12    0    2    2   -0.000038    0.000000
    8   -3    0    1    1   -0.000063   -0.000000
    8   -3    0    2    1   -0.000013   -0.000000
    8   -3    0    1    2    0.000094    0.000000
    8   -3    0    2    2   -0.000063    0.000000
    8   -2    0    1    1   -0.000006    0.000000
    8   -2    0    2    1    0.000005    0.000000
    8   -2    0    1    2    0.000024    0.000000
    8   -2    0    2    2   -0.000006   -0.000000
    8   -1    0    1    1    0.000082   -0.000000
    8   -1    0    2    1   -0.000145   -0.000000
    8   -1    0    1    2    0.000016    0.000000
    8   -1    0    2    2    0.000082    0.000000
    8    0    0    1    1    0.000148   -0.000000
    8    0    0    2    1   -0.000038   -0.000000
    8    0    0    1    2   -0.000148    0.000000
    8    0    0    2    2    0.000148    0.000000
    8    1    0    1    1    0.000061   -0.000000
    8    1    0    2    1    0.000016   -0.000000
    8    1    0    1    2   -0.000126    0.000000
    8    1    0    2    2    0.000061    0.000000
    8    2    0    1    1    0.000048   -0.000000
    8    2    0    2    1    0.000061   -0.000000
    8    2    0    1    2   -0.000063   -0.000000
    8    2    0    2    2    0.000048    0.000000
    8    3    0    1    1   -0.000151   -0.000000
    8    3    0    2    1    0.000107    0.000000
    8    3    0    1    2    0.000010   -0.000000
    8    3    0    2    2   -0.000151    0.000000
    8    4    0    1    1   -0.000080   -0.000000
    8    4    0    2    1    0.000081    0.000000
    8    4    0    1    2    0.000010   -0.000000
    8    4    0    2    2   -0.000080    0.000000
    8    5    0    1    1   -0.000151   -0.000000
    8    5    0    2    1    0.000081    0.000000
    8    5    0    1    2   -0.000063   -0.000000
    8    5    0    2    2   -0.000151    0.000000
    8    6    0    1    1    0.000048    0.000000
    8    6    0    2    1    0.000107    0.000000
    8    6    0    1    2   -0.000127    0.000000
    8    6    0    2    2    0.000048   -0.000000
    8    7    0    1    1    0.000061   -0.000000
    8    7    0    2    1    0.000061   -0.000000
    8    7    0    1    2   -0.000147   -0.000000
    8    7    0    2    2    0.000061    0.000000
    8    8    0    1    1    0.000148    0.000000
    8    8    0    2    1    0.000016    0.000000
    8    8    0    1    2    0.000016   -0.000000
    8    8    0    2    2    0.000148   -0.000000
    8    9    0    1    1    0.000082   -0.000000
    8    9    0    2    1   -0.000038    0.000000
    8    9    0    1    2    0.000024    0.000000
    8    9    0    2    2    0.000082    0.000000
    8   10    0    1    1   -0.000006    0.000000
    8   10    0    2    1   -0.000145   -0.000000
    8   10    0    1    2    0.000094    0.000000
    8   10    0    2    2   -0.000006   -0.000000
    8   11    0    1    1   -0.000063    0.000000
    8   11    0    2    1    0.000005   -0.000000
    8   11    0    1    2   -0.000131    0.000000
    8   11    0    2    2   -0.000063   -0.000000
    9   -1    0    1    1    0.000151    0.000000
    9   -1    0    2    1   -0.000145   -0.000000
    9   -1    0    1    2   -0.000220    0.000000
    9   -1    0    2    2    0.000151   -0.000000
    9    0    0    1    1    0.000015    0.000000
    9    0    0    2    1    0.000051   -0.000000
    9    0    0    1    2   -0.000038    0.000000
    9    0    0    2    2    0.000015   -0.000000
    9    1    0    1    1    0.000082    0.000000
    9    1    0    2    1   -0.000220   -0.000000
    9    1    0    1    2    0.000155    0.000000
    9    1    0    2    2    0.000082   -0.000000
    9    2    0    1    1   -0.000223    0.000000
    9    2    0    2    1    0.000024   -0.000000
    9    2    0    1    2    0.000112   -0.000000
    9    2    0    2    2   -0.000223   -0.000000
    9    3    0    1    1    0.000051    0.000000
    9    3    0    2    1   -0.000123    0.000000
    9    3    0    1    2    0.000201   -0.000000
    9    3    0    2    2    0.000051   -0.000000
    9    4    0    1    1    0.000006    0.000000
    9    4    0    2    1   -0.000158    0.000000
    9    4    0    1    2    0.000118    0.000000
    9    4    0    2    2    0.000006   -0.000000
    9    5    0    1    1    0.000005    0.000000
    9    5    0    2    1    0.000155   -0.000000
    9    5    0    1    2    0.000201   -0.000000
    9    5    0    2    2    0.000005   -0.000000
    9    6    0    1    1    0.000051   -0.000000
    9    6    0    2    1   -0.000158   -0.000000
    9    6    0    1    2    0.000112    0.000000
    9    6    0    2    2    0.000051    0.000000
    9    7    0    1    1   -0.000223    0.000000
    9    7    0    2    1   -0.000123   -0.000000
    9    7    0    1    2    0.000155    0.000000
    9    7    0    2    2   -0.000223   -0.000000
    9    8    0    1    1    0.000082   -0.000000
    9    8    0    2    1    0.000024   -0.000000
    9    8    0    1    2   -0.000038   -0.000000
    9    8    0    2    2    0.000082    0.000000
    9    9    0    1    1    0.000015    0.000000
    9    9    0    2    1   -0.000220    0.000000
    9    9    0    1    2   -0.000220   -0.000000
    9    9    0    2    2    0.000015   -0.000000
    9   10    0    1    1    0.000151   -0.000000
    9   10    0    2    1    0.000051    0.000000
    9   10    0    1    2    0.000061    0.000000
    9   10    0    2    2    0.000151    0.000000
   10    2    0    1    1   -0.000006    0.000000
   10    2    0    2    1    0.000061   -0.000000
   10    2    0    1    2    0.000166    0.000000
   10    2    0    2    2   -0.000006   -0.000000
   10    3    0    1    1   -0.000040   -0.000000
   10    3    0    2    1    0.000094    0.000000
   10    3    0    1    2    0.000068   -0.000000
   10    3    0    2    2   -0.000040    0.000000
   10    4    0    1    1    0.000097   -0.000000
   10    4    0    2    1   -0.000176   -0.000000
   10    4    0    1    2   -0.000006    0.000000
   10    4    0    2    2    0.000097    0.000000
   10    5    0    1    1   -0.000006   -0.000000
   10    5    0    2    1   -0.000117   -0.000000
   10    5    0    1    2   -0.000006    0.000000
   10    5    0    2    2   -0.000006    0.000000
   10    6    0    1    1    0.000097    0.000000
   10    6    0    2    1   -0.000117   -0.000000
   10    6    0    1    2    0.000068    0.000000
   10    6    0    2    2    0.000097   -0.000000
   10    7    0    1    1   -0.000040    0.000000
   10    7    0    2    1   -0.000176   -0.000000
   10    7    0    1    2    0.000166    0.000000
   10    7    0    2    2   -0.000040   -0.000000
   10    8    0    1    1   -0.000006    0.000000
   10    8    0    2    1    0.000094   -0.000000
   10    8    0    1    2   -0.000145    0.000000
   10    8    0    2    2   -0.000006   -0.000000
   11    4    0    1    1    0.000127    0.000000
   11    4    0    2    1   -0.000131   -0.000000
   11    4    0    1    2   -0.000094    0.000000
   11    4    0    2    2    0.000127   -0.000000
   11    5    0    1    1    0.000170    0.000000
   11    5    0    2    1   -0.000017   -0.000000
   11    5    0    1    2   -0.000204    0.000000
   11    5    0    2    2    0.000170   -0.000000
   11    6    0    1    1    0.000170   -0.000000
   11    6    0    2    1   -0.000076   -0.000000
   11    6    0    1    2   -0.000094    0.000000
   11    6    0    2    2    0.000170    0.000000
   11    7    0    1    1    0.000127   -0.000000
   11    7    0    2    1   -0.000017    0.000000
   11    7    0    1    2   -0.000013    0.000000
   11    7    0    2    2    0.000127    0.000000
   12    6    0    1    1    0.000190   -0.000000
   12    6    0    2    1   -0.000074    0.000000
   12    6    0    1    2   -0.000127   -0.000000
   12    6    0    2    2    0.000190    0.000000
